City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Norman Wells,CA,65.282,-126.8329,-25.56,68,1,3.44,clear sky
345,Milkovo,RU,54.7167,158.6167,11.25,94,100,0.85,overcast clouds
346,Verkhnevilyuysk,RU,63.4453,120.3167,-11.45,98,100,2.55,overcast clouds
347,Constitucion,CL,-35.3333,-72.4167,60.8,70,5,19.01,clear sky
348,North Bend,US,43.4065,-124.2243,60.94,90,1,4.61,clear sky
349,Husavik,IS,66.0449,-17.3389,22.91,86,100,10.78,light snow
350,Coruripe,BR,-10.1256,-36.1756,79.47,82,69,13.51,broken clouds
351,Salalah,OM,17.0151,54.0924,73.54,38,0,12.91,clear sky
352,Komsomolskiy,UZ,40.4272,71.7189,35.02,75,38,4.61,mist
353,Ternate,ID,0.8,127.4,80.76,79,100,6.24,overcast clouds
354,El Rusio,HN,14.4667,-86.3667,74.34,58,79,4.79,broken clouds
355,Urucara,BR,-2.5364,-57.76,82.42,71,100,2.1,overcast clouds
356,Tilichiki,RU,60.4667,166.1,28.47,95,100,28.61,snow
357,Hobyo,SO,5.3505,48.5268,79.66,68,55,18.07,broken clouds
358,Sabha,LY,27.0377,14.4283,55.96,16,26,8.88,scattered clouds
359,Madison,US,34.7334,-86.5667,51.39,32,1,0.0,clear sky
360,Qorveh,IR,35.1664,47.8045,41.85,64,2,2.53,clear sky
361,Padang,ID,-0.9492,100.3543,75.25,87,64,3.11,broken clouds
362,Haines Junction,CA,60.7522,-137.5108,-7.65,77,100,2.3,overcast clouds
363,Nouadhibou,MR,20.931,-17.0347,64.38,72,0,21.85,clear sky
364,Jutai,BR,-5.1833,-68.9,75.0,97,100,0.22,overcast clouds
365,Kokuy,RU,52.2037,117.5529,-7.26,100,73,1.19,broken clouds
366,Berga,NO,60.392,5.328,39.65,100,90,18.41,snow
367,Kimbe,PG,-5.5502,150.1429,80.26,87,100,1.36,moderate rain
368,Olinda,BR,-8.0089,-34.8553,82.13,74,40,8.05,scattered clouds
369,Datong,CN,40.0936,113.2914,20.48,38,1,17.74,clear sky
370,Aklavik,CA,68.2191,-135.0107,-21.17,69,20,3.44,few clouds
371,Cherskiy,RU,68.75,161.3,-15.45,98,100,5.75,overcast clouds
372,Ilorin,NG,8.5,4.55,83.28,38,95,2.21,overcast clouds
373,Luba,GQ,3.4568,8.5547,80.13,84,85,7.47,overcast clouds
374,Vejle,DK,55.7093,9.5357,34.05,89,100,5.99,overcast clouds
375,Kuusamo,FI,65.9667,29.1833,3.24,85,90,4.61,light snow
376,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.69,91,2,13.42,clear sky
377,Laje,BR,-10.1833,-40.9667,77.16,65,96,2.08,overcast clouds
378,Mujiayingzi,CN,42.1167,118.7833,24.35,66,90,15.73,overcast clouds
379,Okhotsk,RU,59.3833,143.3,-12.59,87,16,18.28,few clouds
380,Mitsamiouli,KM,-11.3847,43.2844,80.06,79,5,7.94,clear sky
381,Alice Springs,AU,-23.7,133.8833,67.55,56,0,0.0,clear sky
382,Muros,ES,42.7762,-9.0603,52.84,94,100,5.32,light rain
383,Hadsten,DK,56.3282,10.0493,30.31,95,95,7.02,overcast clouds
384,Kholm,RU,59.2667,32.85,29.88,94,100,9.84,overcast clouds
385,Kytmanovo,RU,53.4593,85.4479,-0.78,98,86,3.0,overcast clouds
386,Atambua,ID,-9.1061,124.8925,75.47,80,100,0.98,overcast clouds
387,Shimoga,IN,13.9167,75.5667,69.51,92,100,10.25,overcast clouds
388,Airai,TL,-8.9266,125.4092,61.95,79,100,1.5,overcast clouds
389,Luanda,AO,-8.8368,13.2343,78.8,83,20,6.91,few clouds
390,Bilma,NE,18.6853,12.9164,74.5,19,79,14.74,broken clouds
391,Georgiyevka,KZ,43.0369,74.7114,33.84,64,0,11.18,clear sky
392,Dhekiajuli,IN,26.7,92.5,57.34,71,20,5.97,few clouds
393,Yar-Sale,RU,66.8333,70.8333,-0.31,97,96,8.05,overcast clouds
394,Miyang,CN,24.4042,103.4428,48.52,93,100,4.43,overcast clouds
395,Robertsport,LR,6.7533,-11.3686,81.36,78,100,9.89,light rain
396,Saldanha,ZA,-33.0117,17.9442,62.65,85,34,4.47,scattered clouds
397,Alyangula,AU,-13.8483,136.4192,78.67,100,17,2.3,few clouds
398,Pasni,PK,25.2631,63.471,74.3,53,0,7.9,clear sky
399,Tadine,NC,-21.55,167.8833,80.89,75,4,7.9,clear sky
400,Arlit,NE,18.7369,7.3853,77.61,13,39,11.41,scattered clouds
401,Athmallik,IN,20.7219,84.5348,59.61,68,40,1.92,scattered clouds
402,Ballarat,AU,-37.5662,143.8496,71.19,52,25,8.43,scattered clouds
403,Santa Cruz,BO,-17.8,-63.1667,78.85,61,75,6.91,broken clouds
404,Pombas,CV,17.1503,-25.0201,71.38,65,100,21.07,overcast clouds
405,Snezhnogorsk,RU,69.1933,33.2531,4.78,86,100,11.86,overcast clouds
406,Vicuna,CL,-30.0319,-70.7081,55.13,45,0,6.8,clear sky
407,Codrington,AU,-38.2667,141.9667,69.84,43,0,7.96,clear sky
408,Leningradskiy,RU,69.3833,178.4167,-21.53,95,63,8.86,broken clouds
409,Boden,SE,65.8252,21.6886,15.8,96,80,2.15,broken clouds
410,Quang Ngai,VN,15.1167,108.8,73.33,96,100,13.11,overcast clouds
411,Morondava,MG,-20.2833,44.2833,74.73,80,0,4.56,clear sky
412,Hanzhong,CN,33.0728,107.0303,36.82,60,0,0.51,clear sky
413,Tynda,RU,55.1667,124.7167,-11.02,99,35,2.24,scattered clouds
414,Samarai,PG,-10.6167,150.6667,83.8,78,29,7.9,scattered clouds
415,Englehart,CA,47.8169,-79.8664,24.82,80,90,4.61,light snow
416,Elat,IL,29.5581,34.9482,66.04,32,0,11.5,clear sky
417,Mecca,SA,21.4267,39.8261,76.59,49,0,1.21,clear sky
418,Chingirlau,KZ,51.095,54.0814,25.45,71,63,8.61,broken clouds
419,Ngerengere,TZ,-6.75,38.1167,72.19,97,98,0.22,overcast clouds
420,Port Hedland,AU,-20.3167,118.5667,71.65,94,1,6.91,clear sky
421,Sur,OM,22.5667,59.5289,72.54,75,0,7.16,clear sky
422,Kingman,US,35.1894,-114.053,72.39,15,0,4.43,clear sky
423,Ironton,US,38.5368,-82.6829,45.0,36,1,5.75,clear sky
424,Alexandria,EG,31.2156,29.9553,68.54,82,0,4.61,clear sky
425,Guilin,CN,25.2819,110.2864,57.31,76,76,11.5,broken clouds
426,Natchitoches,US,31.7668,-93.1335,68.85,42,1,4.61,clear sky
427,Wajir,KE,1.7471,40.0573,77.67,79,61,13.15,broken clouds
428,Demyansk,RU,57.643,32.466,38.25,98,100,9.91,overcast clouds
429,Mayo,US,38.8876,-76.5119,44.87,56,90,7.0,overcast clouds
430,Kruisfontein,ZA,-34.0033,24.7314,58.89,86,1,5.73,clear sky
431,Saint-Augustin,CA,51.226,-58.6502,33.62,75,100,4.72,overcast clouds
432,Neryungri,RU,56.6709,124.6491,-17.12,98,87,2.46,overcast clouds
433,Komarikhinskiy,RU,58.0979,57.1163,31.19,98,100,6.8,overcast clouds
434,Nanzhang,CN,31.7765,111.8386,44.13,47,0,6.93,clear sky
435,Atbasar,KZ,51.8,68.3333,12.83,93,100,3.42,overcast clouds
436,Namibe,AO,-15.1961,12.1522,73.29,62,11,4.14,few clouds
437,Santiago Del Estero,AR,-27.7951,-64.2615,88.95,24,0,12.48,clear sky
438,Ligayan,PH,4.6533,119.4706,81.73,80,100,12.57,heavy intensity rain
439,Bongandanga,CD,1.5,21.05,70.38,93,100,1.61,overcast clouds
440,Adamovka,RU,51.5223,59.9396,9.55,91,13,4.12,few clouds
441,Bhilwara,IN,25.35,74.6333,63.99,52,69,1.5,broken clouds
442,Sao Filipe,CV,14.8961,-24.4956,75.61,68,96,14.88,overcast clouds
443,Ambatondrazaka,MG,-17.8333,48.4167,64.02,95,11,1.9,few clouds
444,Aden,YE,12.7794,45.0367,79.77,64,0,6.31,clear sky
445,Westport,US,41.1415,-73.3579,40.78,67,40,1.99,scattered clouds
446,Ostrovnoy,RU,68.0531,39.5131,6.58,77,79,5.3,broken clouds
447,Svetlyy,RU,54.675,20.1347,38.97,77,100,17.76,overcast clouds
448,Clarence Town,AU,-32.5833,151.7833,72.81,77,100,1.63,overcast clouds
449,Miraflores,MX,19.2167,-98.8083,73.02,45,37,1.86,scattered clouds
450,San Jeronimo,PE,-11.9472,-75.2829,58.48,67,75,3.91,broken clouds
451,Beringovskiy,RU,63.05,179.3167,6.22,95,99,7.27,overcast clouds
452,Broken Hill,AU,-31.95,141.4333,74.91,50,52,3.44,broken clouds
453,Tucurui,BR,-3.7661,-49.6725,81.91,71,96,2.1,overcast clouds
454,Najran,SA,17.4924,44.1277,59.65,50,0,1.88,clear sky
455,Cockburn Town,TC,21.4612,-71.1419,73.36,83,75,16.11,broken clouds
456,Puerto Escondido,MX,15.85,-97.0667,83.61,63,4,4.32,clear sky
457,Ayr,GB,55.4627,-4.6339,51.31,91,100,18.63,overcast clouds
458,Collie,AU,-33.3667,116.15,53.98,80,0,4.12,clear sky
459,Tezu,IN,27.9167,96.1667,61.2,49,79,3.89,broken clouds
460,Pacific Grove,US,36.6177,-121.9166,78.42,67,1,3.0,clear sky
461,Kenai,US,60.5544,-151.2583,16.14,84,90,19.57,light snow
462,Ljubinje,BA,42.9508,18.0886,39.83,80,100,15.05,overcast clouds
463,Langres,FR,47.8333,5.3333,32.2,92,87,6.51,overcast clouds
464,Tiarei,PF,-17.5333,-149.3333,84.22,78,98,16.75,light rain
465,Belmonte,BR,-15.8631,-38.8828,73.9,86,50,14.56,moderate rain
466,Hervey Bay,AU,-25.2986,152.8535,73.51,83,97,11.01,overcast clouds
467,Saint-Paul-Les-Dax,FR,43.7272,-1.0516,49.05,99,98,2.3,overcast clouds
468,Huarmey,PE,-10.0681,-78.1522,69.58,79,45,9.86,scattered clouds
469,Arona,ES,28.0996,-16.681,63.39,59,20,1.01,few clouds
470,Oktyabrskoye,RU,43.0645,44.7417,39.34,81,12,11.18,few clouds
471,Pisco,PE,-13.7,-76.2167,71.65,68,0,23.02,clear sky
472,Elizabeth City,US,36.2946,-76.2511,47.01,51,3,6.73,clear sky
473,Boddam,GB,57.4667,-1.7833,45.39,79,99,28.88,overcast clouds
474,Smithers,CA,54.7804,-127.1743,25.12,93,90,8.05,light snow
475,Mugango,TZ,-1.6833,33.7,69.89,79,100,5.46,overcast clouds
476,Yeniseysk,RU,58.4497,92.1703,17.92,90,100,6.46,overcast clouds
477,Nikolayevsk-Na-Amure,RU,53.1406,140.73,3.09,90,81,2.57,broken clouds
478,Mporokoso,ZM,-9.3727,30.125,64.17,75,6,1.57,clear sky
479,Turukhansk,RU,65.8167,87.9833,2.05,96,100,16.82,light snow
480,Los Llanos De Aridane,ES,28.6585,-17.9182,62.35,85,75,17.27,broken clouds
481,Port Augusta,AU,-32.5,137.7667,76.71,28,5,1.59,clear sky
482,Luancheng,CN,37.8792,114.6517,39.36,45,48,9.91,scattered clouds
483,Shenjiamen,CN,29.9576,122.298,57.7,73,88,28.99,overcast clouds
484,Romny,UA,50.751,33.4747,45.05,83,100,23.15,light rain
485,Kochki,RU,54.3358,80.4806,15.39,86,100,8.95,overcast clouds
486,Asau,RO,46.4333,26.4,36.75,84,25,5.41,light snow
487,Noyabrsk,RU,63.1994,75.4507,23.76,94,99,15.46,overcast clouds
488,Akyab,MM,20.15,92.9,70.65,73,77,6.78,broken clouds
489,Sorong,ID,-0.8833,131.25,81.0,82,99,6.62,overcast clouds
490,Santa Maria,BR,-29.6842,-53.8069,78.1,50,40,19.57,scattered clouds
491,Sigulda,LV,57.1519,24.8647,29.12,95,100,11.01,light snow
492,Russell,US,32.3502,-85.1999,60.08,29,1,9.22,clear sky
493,Nardaran,AZ,40.5561,50.0056,49.64,93,40,11.5,mist
494,Sikonge,TZ,-5.6333,32.7667,67.53,75,86,6.33,light rain
495,Hisor,TJ,38.525,68.5512,42.55,38,100,2.19,overcast clouds
496,Kenitra,MA,34.261,-6.5802,56.84,87,16,1.74,few clouds
497,San Luis,AR,-33.295,-66.3356,82.27,20,0,10.92,clear sky
498,Surt,LY,31.2089,16.5887,61.97,30,0,21.5,clear sky
499,Ahuimanu,US,21.4447,-157.8378,77.86,79,90,20.71,moderate rain
500,Bubaque,GW,11.2833,-15.8333,82.98,62,81,12.48,broken clouds
501,Yumen,CN,40.2833,97.2,18.32,46,0,8.3,clear sky
502,Maun,BW,-19.9833,23.4167,75.16,64,0,2.3,clear sky
503,Hokitika,NZ,-42.7167,170.9667,64.33,68,100,5.21,overcast clouds
504,Osa,RU,57.2829,55.4567,33.85,94,100,12.08,overcast clouds
505,Nemuro,JP,43.3236,145.575,45.09,82,61,4.45,broken clouds
506,Girua,BR,-28.0283,-54.3497,73.89,64,65,4.68,broken clouds
507,Bulungu,CD,-4.55,18.6,68.88,96,100,1.16,overcast clouds
508,Birao,CF,10.2849,22.7882,77.2,33,74,5.1,broken clouds
509,Maputo,MZ,-25.9653,32.5892,75.22,90,75,1.99,broken clouds
510,Buala,SB,-8.145,159.5921,83.7,75,98,6.29,light rain
511,Adrar,MR,20.5022,-10.0711,63.91,24,67,10.4,broken clouds
512,Valday,RU,57.9747,33.2525,35.28,99,100,10.47,overcast clouds
513,Hajiganj,BD,23.2511,90.8592,61.83,68,12,5.03,few clouds
514,Yatou,CN,37.15,122.3833,41.22,94,100,23.4,moderate rain
515,Maniitsoq,GL,65.4167,-52.9,33.82,87,100,17.65,light rain
516,Bagnols-Sur-Ceze,FR,44.1599,4.6178,37.94,68,0,20.71,clear sky
517,Armizonskoye,RU,55.9461,67.6736,15.98,86,42,7.09,scattered clouds
518,Les Escoumins,CA,48.1111,-69.0236,24.15,87,36,2.48,scattered clouds
519,Pavlohrad,UA,48.5167,35.8667,50.97,82,92,19.55,overcast clouds
520,Bilibino,RU,68.0546,166.4372,-10.44,100,93,5.19,overcast clouds
521,Novyy Oskol,RU,50.7631,37.8691,54.61,81,100,26.24,overcast clouds
522,Kango,GA,0.1943,10.0951,75.79,96,96,1.59,moderate rain
523,Geldrop,NL,51.4217,5.5597,39.97,88,75,9.22,broken clouds
524,Natal,BR,-5.795,-35.2094,83.05,78,20,10.36,few clouds
525,Kobelyaky,UA,49.1489,34.1965,48.4,80,100,19.53,overcast clouds
526,Shahrud,IR,36.4182,54.9763,44.19,57,6,2.3,clear sky
527,Anjozorobe,MG,-18.4,47.8667,66.52,90,83,2.8,broken clouds
528,Waverly,US,42.7392,-84.6208,36.18,69,100,6.17,overcast clouds
529,Olafsvik,IS,64.8945,-23.7142,31.03,94,100,12.26,light snow
530,La Romana,DO,18.4273,-68.9728,88.16,70,40,11.5,scattered clouds
531,Wolmirstedt,DE,52.25,11.6333,38.08,89,100,9.66,overcast clouds
532,Ierapetra,GR,35.01,25.7353,67.14,59,100,4.0,overcast clouds
533,Gueugnon,FR,46.6036,4.0629,35.98,86,100,2.37,overcast clouds
534,Yemtsa,RU,63.0734,40.3329,10.35,89,100,10.13,overcast clouds
535,Sobolevo,RU,54.4299,31.8996,40.39,99,100,2.37,moderate rain
536,Mariental,NA,-24.6333,17.9667,72.45,19,0,11.74,clear sky
537,Gornopravdinsk,RU,60.05,69.9,23.97,97,95,8.68,overcast clouds
538,Mozarlandia,BR,-14.7447,-50.5706,76.3,89,55,6.24,broken clouds
539,Lavrentiya,RU,65.5833,-171.0,-11.43,91,6,8.39,clear sky
540,Fare,PF,-16.7,-151.0167,80.8,77,100,14.45,light rain
541,Tananger,NO,58.9333,5.6,38.32,93,90,23.02,moderate rain
542,Havre,FR,49.5833,0.3333,42.57,87,90,13.8,overcast clouds
543,Ciudad Bolivar,VE,8.1222,-63.5497,84.96,56,100,10.04,overcast clouds
544,Domoni,KM,-12.2569,44.5319,78.26,86,22,4.03,few clouds
545,Quelimane,MZ,-17.8786,36.8883,69.4,77,1,3.74,clear sky
546,Narasannapeta,IN,18.4167,84.05,69.64,69,20,5.1,few clouds
547,Batemans Bay,AU,-35.7167,150.1833,78.19,66,7,2.8,clear sky
548,Andenes,NO,69.3143,16.1194,24.78,74,20,14.97,few clouds
549,Gunjur,GM,13.2019,-16.7339,75.27,83,95,4.61,overcast clouds
550,Thrissur,IN,10.5167,76.2167,75.18,93,60,5.44,broken clouds
551,Kalmunai,LK,7.4167,81.8167,75.81,88,9,0.4,clear sky
552,Touros,BR,-5.1989,-35.4608,83.3,76,14,12.33,few clouds
553,Tahta,EG,26.7693,31.5021,68.11,19,5,2.71,clear sky
554,Kuah,MY,6.3265,99.8432,76.98,88,20,2.3,few clouds
555,Lakatoro,VU,-16.0999,167.4164,83.68,71,79,7.16,heavy intensity rain
556,Port Macquarie,AU,-31.4333,152.9167,70.9,78,97,5.88,overcast clouds
557,Gorontalo,ID,0.5412,123.0595,74.8,96,100,1.61,overcast clouds
558,Waddan,LY,29.1614,16.139,55.02,14,5,8.7,clear sky
559,Palana,RU,59.1167,159.9667,14.14,86,100,7.14,overcast clouds
560,Edgewater,US,28.9889,-80.9023,69.1,51,1,9.22,clear sky
561,Guane,CU,22.2025,-84.0875,75.02,81,94,1.81,overcast clouds
562,Shasta Lake,US,40.6804,-122.3708,74.93,40,43,0.92,scattered clouds
563,Dehloran,IR,32.6941,47.2679,67.87,35,1,5.19,clear sky
564,Abadan,IR,30.3392,48.3043,58.95,58,0,4.61,clear sky
565,Vostok,RU,46.4856,135.8833,11.64,92,100,1.97,overcast clouds
566,Pak Phanang,TH,8.3511,100.202,78.08,90,100,6.02,light rain
567,Celestun,MX,20.8667,-90.4,78.89,73,85,14.81,overcast clouds
568,Chara,RU,56.9064,118.2631,-8.7,80,100,1.48,overcast clouds
569,Acarau,BR,-2.8856,-40.12,81.09,78,74,16.42,broken clouds
570,Calabar,NG,4.9517,8.322,75.94,93,36,3.78,scattered clouds
571,Tivaouane,SN,14.9515,-16.8129,71.94,57,90,14.81,overcast clouds
572,Fukue,JP,32.6881,128.8419,64.6,74,99,25.72,overcast clouds
573,Bethanien,NA,-26.502,17.1583,65.95,44,0,6.49,clear sky
574,Matagami,CA,49.7502,-77.6328,19.51,100,90,0.0,light snow
575,Casino,AU,-28.8667,153.05,67.95,94,100,4.61,light rain
576,Yulara,AU,-25.2406,130.9889,66.04,45,0,4.61,clear sky
577,Satellite Beach,US,28.1761,-80.5901,69.22,63,1,4.0,clear sky
578,Urumqi,CN,43.801,87.6005,9.55,92,0,2.24,mist
579,Puttur,IN,12.7667,75.2167,77.11,96,58,2.28,broken clouds
580,Palmer,US,42.1584,-72.3287,35.67,59,84,1.01,broken clouds
581,Manicore,BR,-5.8092,-61.3003,78.62,86,89,2.84,overcast clouds
582,Libohove,AL,40.0311,20.2631,45.48,97,100,5.32,overcast clouds
583,Banamba,ML,13.55,-7.45,76.35,19,0,8.32,clear sky
584,Murgab,TM,37.4966,61.9714,46.27,71,59,0.0,broken clouds
585,Pemba,MZ,-12.974,40.5178,79.5,83,20,5.99,few clouds
586,Bulls,NZ,-40.1667,175.3833,67.77,93,100,8.1,moderate rain
587,Buchanan,LR,5.8808,-10.0467,78.76,82,99,6.44,overcast clouds
588,Mackay,AU,-21.15,149.2,82.04,78,75,10.36,broken clouds
589,Deputatskiy,RU,69.3,139.9,-14.53,97,100,4.56,overcast clouds
590,Chudovo,RU,59.1167,31.6833,29.08,95,100,9.31,light snow
591,La Ronge,CA,55.1001,-105.2842,28.65,64,40,9.22,scattered clouds
592,Nurota,UZ,40.5614,65.6886,39.29,45,100,2.44,overcast clouds
593,Denpasar,ID,-8.65,115.2167,74.86,94,75,3.44,moderate rain
594,Tianpeng,CN,30.9866,103.9393,46.87,80,36,3.13,scattered clouds
595,Kuroiso,JP,36.9667,140.05,31.03,49,32,3.09,scattered clouds
596,Yola,NG,9.2,12.4833,80.38,18,13,3.69,few clouds
597,Marzuq,YE,14.4,46.4667,61.97,40,0,4.25,clear sky
598,Duisburg,DE,51.4333,6.75,41.27,94,75,12.66,broken clouds
599,Palermo,IT,37.8167,13.5833,49.3,85,79,13.89,light rain
600,Slyudyanka,RU,51.6594,103.7061,14.0,79,86,5.39,overcast clouds
601,Tabou,CI,4.423,-7.3528,80.02,79,100,6.85,overcast clouds
602,Malanje,AO,-9.5402,16.341,64.45,94,100,2.06,moderate rain
603,Rotenburg,DE,53.1167,9.4,36.97,88,100,9.15,overcast clouds
604,Koutiala,ML,12.3917,-5.4642,79.83,13,86,7.78,overcast clouds
605,Erzurum,TR,40.0,41.5,33.48,75,73,4.16,broken clouds
606,Diplo,PK,24.4667,69.584,71.89,39,76,7.63,broken clouds
607,Ingham,US,42.6,-84.3833,35.56,64,90,3.44,overcast clouds
608,Aksarka,RU,66.5606,67.7975,-2.18,98,97,5.84,overcast clouds
609,Kutum,SD,14.2,24.6667,70.05,36,78,8.99,broken clouds
610,Abha,SA,18.2164,42.5053,55.22,41,0,0.0,clear sky
611,Camacha,PT,33.0833,-16.3333,59.76,77,40,10.36,scattered clouds
612,Olot,ES,42.181,2.4901,43.11,79,100,1.99,overcast clouds
613,Lata,PT,40.1629,-8.3327,49.82,87,96,1.79,overcast clouds
614,Riyadh,SA,24.6877,46.7219,62.74,29,0,6.4,clear sky
615,Krasnoyarsk,RU,56.0097,92.7917,25.2,90,100,5.3,overcast clouds
616,Nioro,GM,13.35,-15.75,81.46,24,94,10.11,overcast clouds
617,Ndele,CF,8.4109,20.6473,84.4,28,100,3.27,overcast clouds
618,Vercheres,CA,45.7834,-73.3492,27.16,70,28,2.3,scattered clouds
619,Lambare,PY,-25.3468,-57.6065,82.04,42,0,13.8,clear sky
620,Ripoll,ES,42.2006,2.1903,39.06,78,100,4.41,overcast clouds
621,Kudahuvadhoo,MV,2.6708,72.8944,81.93,75,97,15.61,overcast clouds
